dialogue_id,game,text,speaker,utterance_idx,is_effective,is_positive
38099,commonsense," This is the present state of the game
You need to take the clean yellow dress first.

<score>
0
</score><moves>
11
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,22,2,1
38099,commonsense, take clean yellow dress,assistant,23,1,1
38099,commonsense," This is the present state of the game
You take the clean yellow dress from the bed.

<score>
0
</score><moves>
12
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,24,2,1
38099,commonsense, put clean yellow dress on dressing table,assistant,25,1,1
38099,commonsense," This is the present state of the game
You put the clean yellow dress on the dressing table.

<score>
0
</score><moves>
13
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,26,2,1
38099,commonsense, examine opened wardrobe,assistant,27,0,1
38099,commonsense," This is the present state of the game
You can't see any such thing.

>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,28,2,1
38099,commonsense, close opened wardrobe,assistant,29,0,1
38099,commonsense," This is the present state of the game
You can't see any such thing.

>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,30,2,1
38099,commonsense, put clean magenta dress on bed,assistant,31,0,1
38099,commonsense," This is the present state of the game
You need to take the clean magenta dress first.

<score>
0
</score><moves>
14
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,32,2,1
38099,commonsense, take clean magenta dress,assistant,33,1,1
38099,commonsense," This is the present state of the game
You take the clean magenta dress from the dressing table.

<score>
0
</score><moves>
15
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,34,2,1
38099,commonsense, put clean magenta dress on bed,assistant,35,0,1
38099,commonsense," This is the present state of the game
You put the clean magenta dress on the bed.

<score>
0
</score><moves>
16
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,36,2,1
38099,commonsense, put clean yellow dress on bed,assistant,37,0,1
38308,commonsense," This is the present state of the game



                    ________  ________  __    __  ________
                   |        \|        \|  \  |  \|        \
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$
                      | $$   | $$__     \$$\/  $$   | $$
                      | $$   | $$  \     >$$  $$    | $$
                      | $$   | $$$$$    /  $$$$\    | $$
                      | $$   | $$_____ |  $$ \$$\   | $$
                      | $$   | $$     \| $$  | $$   | $$
                       \$$    \$$$$$$$$ \$$   \$$    \$$
              __       __   ______   _______   __        _______
             |  \  _  |  \ /      \ |       \ |  \      |       \
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$

Welcome to TextWorld! You find yourself in a messy house. Many things are not in their usual location. Let's clean up this place. Once you are done, this little house is going to be spick and span! Look for anything that is out of place and put it away in its proper location.

-= Laundry Room =-
You find yourself in a laundry room. An ordinary kind of place.

You see a washing machine. The washing machine is empty! This is the worst thing that could possibly happen, ever! As if things weren't amazing enough already, you can even see a work table. Why don't you take a picture of it, it'll last longer! The work table is ordinary. On the work table you can make out a black coat.

You don't like doors? Why not try going south, that entranceway is not blocked by one.

There is a dirty green T-shirt on the floor.

these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,0,0,1
38308,commonsense, go south,assistant,1,2,1
38308,commonsense," This is the present state of the game

-= Corridor =-
You're now in the corridor. I guess you better just go and list everything you see here.

You make out a coat hanger. The coat hanger is usual. But the thing is empty. Hopefully this doesn't make you too upset.

There is an exit to the north. Don't worry, there is no door.

There is a pair of dirty plaid socks on the floor.

<score>
0
</score><moves>
1
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,2,0,1
38308,commonsense, go north,assistant,3,2,1
38308,commonsense," This is the present state of the game

-= Laundry Room =-
You find yourself in a laundry room. An ordinary kind of place.

You see a washing machine. The washing machine is empty! This is the worst thing that could possibly happen, ever! As if things weren't amazing enough already, you can even see a work table. Why don't you take a picture of it, it'll last longer! The work table is ordinary. On the work table you can make out a black coat.

You don't like doors? Why not try going south, that entranceway is not blocked by one.

There is a dirty green T-shirt on the floor.

<score>
0
</score><moves>
2
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,4,0,1
38308,commonsense, take black coat,assistant,5,2,1
38308,commonsense," This is the present state of the game
You take the black coat from the work table.

<score>
0
</score><moves>
3
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,6,0,1
38308,commonsense, put black coat on,assistant,7,2,1
38308,commonsense," This is the present state of the game
You can't wear that!

<score>
0
</score><moves>
4
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,8,0,1
38308,commonsense, put black coat away,assistant,9,2,1
38308,commonsense," This is the present state of the game
I didn't understand that sentence.

>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,10,0,1
38308,commonsense, put black coat on work table,assistant,11,2,1
38308,commonsense," This is the present state of the game
You put the black coat on the work table.

<score>
0
</score><moves>
5
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,12,0,1
