dialogue_id,game,text,speaker,utterance_idx,is_positive
56040,coin_collector," This is the present state of the game



                    ________  ________  __    __  ________        
                   |        \|        \|  \  |  \|        \       
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$       
                      | $$   | $$__     \$$\/  $$   | $$          
                      | $$   | $$  \     >$$  $$    | $$          
                      | $$   | $$$$$    /  $$$$\    | $$          
                      | $$   | $$_____ |  $$ \$$\   | $$          
                      | $$   | $$     \| $$  | $$   | $$          
                       \$$    \$$$$$$$$ \$$   \$$    \$$          
              __       __   ______   _______   __        _______  
             |  \  _  |  \ /      \ |       \ |  \      |       \ 
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$ 

Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First thing I need you to do is to go west. And then, try to take a trip west. If you can accomplish that, try to go to the west. And then, go south. Next, pick up the coin from the floor of the spare room. And if you do that, you're the winner!

-= Workshop =-
You arrive in a workshop. An ordinary kind of place. You begin looking for stuff.



You need an unblocked exit? You should try going west.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,1,1
56040,coin_collector,go west,assistant,2,3
56040,coin_collector," This is the present state of the game

-= Parlor =-
You arrive in a parlor. A normal kind of place. You try to gain information on your surroundings by using a technique you call ""looking.""



There is an unguarded exit to the east. You need an unblocked exit? You should try going west.

<score>
0
</score><moves>
1
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,3,1
56040,coin_collector,go west,assistant,4,2
56040,coin_collector," This is the present state of the game

-= Cellar =-
You find yourself in a cellar. An usual one.



There is an unguarded exit to the east. You don't like doors? Why not try going west, that entranceway is unblocked.

<score>
0
</score><moves>
2
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,5,0
56040,coin_collector,try to take a trip west,assistant,6,2
56040,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,7,0
56040,coin_collector,go west,assistant,8,3
56040,coin_collector," This is the present state of the game

-= Studio =-
Guess what, you are in a place we're calling a studio. The room is well lit.



There is an unguarded exit to the east. There is an unguarded exit to the south.

<score>
0
</score><moves>
3
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,9,1
56040,coin_collector,go south,assistant,10,2
56040,coin_collector," This is the present state of the game

-= Spare Room =-
You have entered a spare room. Not the spare room you'd expect. No, this is a spare room.



You need an unblocked exit? You should try going north.

There is a coin on the floor.

<score>
0
</score><moves>
4
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,11,1
56040,coin_collector,pick up the coin from the floor,assistant,12,2
56040,coin_collector," This is the present state of the game
I only understood you as far as wanting to pick up the coin.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,13,1
56040,coin_collector,pick up the coin,assistant,14,3
52006,coin_collector," This is the present state of the game



                    ________  ________  __    __  ________        
                   |        \|        \|  \  |  \|        \       
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$       
                      | $$   | $$__     \$$\/  $$   | $$          
                      | $$   | $$  \     >$$  $$    | $$          
                      | $$   | $$$$$    /  $$$$\    | $$          
                      | $$   | $$_____ |  $$ \$$\   | $$          
                      | $$   | $$     \| $$  | $$   | $$          
                       \$$    \$$$$$$$$ \$$   \$$    \$$          
              __       __   ______   _______   __        _______  
             |  \  _  |  \ /      \ |       \ |  \      |       \ 
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$ 

Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First thing I need you to do is to attempt to travel west. That done, attempt to go to the south. With that done, make an effort to go south. Next, try to move east. Then, recover the coin from the floor of the playroom. And once you've done that, you win!

-= Dish-Pit =-
You are in a dish-pit. A typical kind of place.



You don't like doors? Why not try going west, that entranceway is unblocked.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,1,1
52006,coin_collector,Go west,assistant,2,3
52006,coin_collector," This is the present state of the game

-= Steam Room =-
You've entered a steam room.



There is an unguarded exit to the east. There is an exit to the south. Don't worry, it is unblocked.

<score>
0
</score><moves>
1
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,3,1
52006,coin_collector,Go south,assistant,4,2
52006,coin_collector," This is the present state of the game

-= Bedchamber =-
You are in a bedchamber. A standard kind of place.



There is an exit to the north. Don't worry, it is unblocked. You need an unblocked exit? You should try going south.

<score>
0
</score><moves>
2
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,5,0
52006,coin_collector,Go south,assistant,6,2
52006,coin_collector," This is the present state of the game

-= Study =-
You are in a study. A normal one.



There is an unblocked exit to the east. You don't like doors? Why not try going north, that entranceway is unblocked.

<score>
0
</score><moves>
3
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,7,0
52006,coin_collector,Go east,assistant,8,3
52006,coin_collector," This is the present state of the game

-= Playroom =-
Well, here we are in the playroom.



There is an exit to the west. Don't worry, it is unguarded.

There is a coin on the floor.

<score>
0
</score><moves>
4
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,9,1
